graph_name,vertices,edges,edge_density,degree_variance,clustering_coefficient,k,bronKerbosch_time,bronKerbosch_max_found,bronKerbosch_success,branch_and_bound_time,branch_and_bound_max_found,branch_and_bound_success,genetic_alg_time,genetic_alg_max_found,genetic_alg_success,simulated_annealing_time,simulated_annealing_max_found,simulated_annealing_success
v75/19,75,2365,0.8522522522522522,11.435555555555545,0.6195483154387263,22,4.381615161895752,22,1.0,1.919339895248413,22,1.0,0.39326646327972414,22,1.0,1.156423306465149,22,1.0
v75/20,75,1449,0.5221621621621622,16.0304,0.14156238430211032,9,0.020625829696655273,9,1.0,0.035798072814941406,9,1.0,0.33158442974090574,9,0.9,1.376665186882019,9,1.0
v75/21,75,426,0.1535135135135135,12.323733333333335,0.0037615697889670494,4,0.000659942626953125,4,1.0,0.0028769969940185547,4,1.0,0.1447127103805542,4,1.0,0.02731778621673584,4,1.0
v75/22,75,2117,0.7628828828828829,11.381155555555557,0.44297667530544244,15,0.6994080543518066,15,1.0,0.5206289291381836,15,1.0,0.3611644983291626,15,1.0,1.7724222421646119,15,1.0
v75/23,75,1937,0.698018018018018,15.493155555555562,0.33990373935579415,13,0.18755412101745605,13,1.0,0.20641398429870605,13,1.0,0.28455395698547364,13,1.0,0.7728352069854736,13,1.0
v75/24,75,1339,0.48252252252252253,21.020622222222233,0.11225472047389856,8,0.013515949249267578,8,1.0,0.027805089950561523,8,1.0,0.2571021318435669,8,1.0,0.9128687381744385,8,1.0
v75/25,75,118,0.042522522522522525,3.525155555555557,5.9237319511292114e-05,3,0.0001690387725830078,3,1.0,0.0005481243133544922,3,1.0,0.15137128829956054,3,1.0,0.021381568908691407,3,1.0
v75/26,75,2571,0.9264864864864865,6.6064,0.7954683450573862,31,47.98906707763672,31,1.0,4.9178431034088135,31,1.0,0.3355180501937866,31,1.0,0.12519140243530275,31,1.0
v75/27,75,1621,0.5841441441441442,16.295288888888898,0.19820807108478342,10,0.04037308692932129,10,1.0,0.05688118934631348,10,1.0,0.23991796970367432,10,1.0,0.39752779006958006,10,1.0
v75/28,75,103,0.03711711711711712,3.615822222222224,2.9618659755646057e-05,3,0.00014495849609375,3,1.0,0.0003299713134765625,3,1.0,0.16375796794891356,3,1.0,0.030179309844970702,3,1.0
v75/29,75,2285,0.8234234234234235,11.56888888888889,0.5581784524250277,19,2.399868965148926,19,1.0,0.9400310516357422,19,1.0,0.38460736274719237,19,1.0,2.1541827440261843,19,1.0
v75/30,75,402,0.14486486486486486,9.068266666666664,0.002724916697519437,4,0.0005838871002197266,4,1.0,0.0026128292083740234,4,1.0,0.1667556047439575,4,1.0,0.04383199214935303,4,1.0
v75/31,75,1949,0.7023423423423424,17.159288888888884,0.34684931506849315,14,0.22480106353759766,14,1.0,0.2263028621673584,14,1.0,0.27643115520477296,14,1.0,0.9748281478881836,14,1.0
v75/32,75,2160,0.7783783783783784,13.480000000000006,0.47135135135135137,16,0.9136819839477539,16,1.0,0.5985682010650635,16,1.0,0.3685634613037109,16,0.9,2.472631907463074,16,1.0
v75/33,75,2767,0.9971171171171171,1.1678222222222308,0.9913513513513513,67,0.002053976058959961,67,1.0,0.10283684730529785,67,1.0,0.02843630313873291,67,1.0,0.017853522300720216,67,1.0
v75/34,75,1512,0.5448648648648649,19.217599999999994,0.16156978896704924,9,0.026273012161254883,9,1.0,0.05565619468688965,9,1.0,0.26588966846466067,9,1.0,0.9709043025970459,9,1.0
v75/35,75,2125,0.7657657657657657,15.355555555555554,0.4496556830803406,17,0.6861298084259033,17,1.0,0.22098922729492188,17,1.0,0.35706915855407717,17,1.0,1.782525110244751,17,1.0
v75/36,75,2151,0.7751351351351351,13.710399999999993,0.4656497593483895,17,0.8353409767150879,17,1.0,0.43801379203796387,17,1.0,0.3705228567123413,17,1.0,3.447235083580017,17,0.9
v75/37,75,1410,0.5081081081081081,20.173333333333336,0.13174379859311366,9,0.0171511173248291,9,1.0,0.03483104705810547,9,1.0,0.29267053604125975,9,1.0,1.550869846343994,9,1.0
